#Tis.ID	Tis.Name	Dis.ID	Dis.Name
BTO:0000959	esophagus	DOID:5093	thoracic_cancer
BTO:0000938	neuron	DOID:9455	lipid_storage_disease
BTO:0000379	embryo	DOID:9455	lipid_storage_disease
BTO:0001484	nervous_system	DOID:9455	lipid_storage_disease
BTO:0000938	neuron	DOID:3211	lysosomal_storage_disease
BTO:0000379	embryo	DOID:3211	lysosomal_storage_disease
BTO:0001484	nervous_system	DOID:3211	lysosomal_storage_disease
BTO:0000938	neuron	DOID:150	disease_of_mental_health
BTO:0000379	embryo	DOID:150	disease_of_mental_health
BTO:0000601	hippocampus	DOID:150	disease_of_mental_health
BTO:0001862	nucleus_accumbens	DOID:150	disease_of_mental_health
BTO:0001042	amygdala	DOID:150	disease_of_mental_health
BTO:0001365	thalamus	DOID:150	disease_of_mental_health
BTO:0000232	cerebellum	DOID:150	disease_of_mental_health
BTO:0001484	nervous_system	DOID:150	disease_of_mental_health
BTO:0000235	basal_ganglion	DOID:150	disease_of_mental_health
BTO:0000233	cerebral_cortex	DOID:150	disease_of_mental_health
BTO:0000342	diencephalon	DOID:150	disease_of_mental_health
BTO:0000478	forebrain	DOID:150	disease_of_mental_health
BTO:0001355	temporal_lobe	DOID:150	disease_of_mental_health
BTO:0000239	telencephalon	DOID:150	disease_of_mental_health
BTO:0000227	central_nervous_system	DOID:150	disease_of_mental_health
BTO:0000142	brain	DOID:150	disease_of_mental_health
BTO:0000227	central_nervous_system	DOID:3093	nervous_system_cancer
BTO:0001484	nervous_system	DOID:3093	nervous_system_cancer
BTO:0001028	peripheral_nervous_system	DOID:3093	nervous_system_cancer
BTO:0002295	podocyte	egfr	egfr	
BTO:0000671	kidney	egfr	egfr	
BTO:0000924	nephron	egfr	egfr
BTO:0000759	liver	DOID:10763	hypertension 
BTO:0000575	hepatocyte	DOID:10763	hypertension 
BTO:0000089	blood	lncrp	lncrp	
BTO:0001487	adipose_tissue	lncrp	lncrp
BTO:0000140	bone	lncrp	lncrp
BTO:0000206	cartilage	lncrp	lncrp
BTO:0000671	kidney	lncrp	lncrp
BTO:0000562	heart	lncrp	lncrp
BTO:0001253	skin	lncrp	lncrp
BTO:0000751	leukocyte	lncrp	lncrp	
BTO:0000763	lung	copd	copd
BTO:0002922	bronchial_epithelial_cell	copd	copd
BTO:0001340	bronchus	copd	copd
BTO:0000089	blood	copd	copd
BTO:0000130	neutrophil	copd	copd
BTO:0001103	skeletal_muscle	copd	copd
BTO:0000763	lung	asthma	asthma
BTO:0002922	bronchial_epithelial_cell	asthma	asthma
BTO:0000089	blood	asthma	asthma	
BTO:0000089	eosinophil	asthma	asthma	
BTO:0000089	mast_cell	asthma	asthma	
